r, y, u
1.000, 1.008, 1.716
1.000, 1.008, 1.715
1.000, 1.008, 1.715
1.000, 1.008, 1.715
1.000, 1.008, 1.715
1.000, 1.006, 1.746
1.000, 1.006, 1.715
1.000, 1.006, 1.715
1.000, 1.006, 1.715
1.000, 1.004, 1.730
1.000, 1.004, 1.715
1.000, 1.004, 1.714
1.000, 1.003, 1.730
1.000, 1.003, 1.715
1.000, 1.003, 1.714
1.000, 1.001, 1.746
1.000, 1.001, 1.715
1.000, 1.000, 1.731
1.000, 1.000, 1.716
1.000, 1.000, 1.716
1.000, 1.000, 1.716
1.000, 0.999, 1.731
1.000, 0.999, 1.716
1.000, 0.999, 1.716
1.000, 0.999, 1.716
1.000, 0.996, 1.748
1.000, 0.996, 1.717
1.000, 0.996, 1.718
1.000, 0.996, 1.718
1.000, 0.996, 1.718
1.000, 0.996, 1.718
1.000, 0.996, 1.718
1.000, 0.995, 1.734
1.000, 0.995, 1.719
1.000, 0.995, 1.719
1.000, 0.995, 1.719
1.000, 0.995, 1.719
1.000, 0.994, 1.735
1.000, 0.994, 1.720
1.000, 0.994, 1.720
1.000, 0.994, 1.721
1.000, 0.994, 1.721
1.000, 0.994, 1.721
1.000, 0.994, 1.721
1.000, 0.994, 1.722
1.000, 0.994, 1.722
1.000, 0.994, 1.722
1.000, 0.994, 1.722
1.000, 0.995, 1.707
1.000, 0.995, 1.722
1.000, 0.995, 1.722
1.000, 0.996, 1.707
1.000, 0.996, 1.722
1.000, 0.999, 1.691
1.000, 0.999, 1.722
1.000, 1.000, 1.706
1.000, 1.001, 1.705
1.000, 1.001, 1.721
1.000, 1.003, 1.689
1.000, 1.003, 1.720
1.000, 1.004, 1.704
1.000, 1.004, 1.719
1.000, 1.004, 1.719
1.000, 1.006, 1.703
1.000, 1.006, 1.718
1.000, 1.006, 1.718
1.000, 1.006, 1.717
1.000, 1.006, 1.717
1.000, 1.006, 1.717
1.000, 1.006, 1.717
1.000, 1.004, 1.732
1.000, 1.004, 1.717
1.000, 1.003, 1.733
1.000, 1.003, 1.717
1.000, 1.001, 1.749
1.000, 1.000, 1.734
1.000, 1.000, 1.718
1.000, 1.000, 1.718
1.000, 0.999, 1.734
1.000, 0.999, 1.719
1.000, 0.999, 1.719
1.000, 0.996, 1.751
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.999, 1.689
1.000, 0.999, 1.720
1.000, 0.999, 1.720
1.000, 1.000, 1.704
1.000, 1.000, 1.719
1.000, 1.001, 1.704
1.000, 1.001, 1.719
1.000, 1.001, 1.719
1.000, 1.003, 1.687
1.000, 1.003, 1.718
1.000, 1.003, 1.718
1.000, 1.003, 1.718
1.000, 1.004, 1.702
1.000, 1.004, 1.717
1.000, 1.003, 1.732
1.000, 1.004, 1.701
1.000, 1.003, 1.732
1.000, 1.003, 1.717
1.000, 1.003, 1.717
1.000, 1.001, 1.748
1.000, 1.000, 1.733
1.000, 1.000, 1.718
1.000, 0.999, 1.734
1.000, 0.999, 1.718
1.000, 0.996, 1.750
1.000, 0.996, 1.719
1.000, 0.996, 1.719
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.996, 1.720
1.000, 0.999, 1.689
1.000, 0.999, 1.719
1.000, 0.999, 1.719
1.000, 1.000, 1.704
1.000, 1.001, 1.703
1.000, 1.001, 1.719
1.000, 1.003, 1.687
1.000, 1.004, 1.702
1.000, 1.004, 1.717
1.000, 1.004, 1.717
1.000, 1.004, 1.717
1.000, 1.004, 1.716
1.000, 1.004, 1.716
1.000, 1.004, 1.716
1.000, 1.004, 1.716
1.000, 1.003, 1.732
1.000, 1.003, 1.716
1.000, 1.001, 1.748
1.000, 1.001, 1.717
1.000, 1.000, 1.733
1.000, 0.999, 1.733
1.000, 0.996, 1.749
1.000, 0.996, 1.719
1.000, 0.995, 1.735
1.000, 0.994, 1.735
1.000, 0.994, 1.720
1.000, 0.992, 1.752
1.000, 0.992, 1.722
1.000, 0.991, 1.738
1.000, 0.991, 1.723
1.000, 0.991, 1.723
1.000, 0.991, 1.723
1.000, 0.991, 1.724
1.000, 0.992, 1.708
1.000, 0.992, 1.724
1.000, 0.992, 1.724
1.000, 0.994, 1.693
1.000, 0.995, 1.708
1.000, 0.995, 1.724
1.000, 0.995, 1.724
1.000, 0.996, 1.708
1.000, 0.996, 1.724
1.000, 0.996, 1.724
1.000, 0.999, 1.692
1.000, 0.999, 1.723
1.000, 0.999, 1.723
1.000, 1.000, 1.707
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.000, 1.723
1.000, 1.001, 1.707
1.000, 1.001, 1.722
1.000, 1.001, 1.722
1.000, 1.001, 1.722
1.000, 1.001, 1.722
1.000, 1.001, 1.722
1.000, 1.003, 1.691
1.000, 1.003, 1.721
1.000, 1.003, 1.721
1.000, 1.004, 1.705
1.000, 1.004, 1.720
1.000, 1.004, 1.720
1.000, 1.004, 1.720
1.000, 1.004, 1.720
1.000, 1.004, 1.720
1.000, 1.004, 1.720
1.000, 1.004, 1.719
1.000, 1.003, 1.735
1.000, 1.003, 1.720
1.000, 1.003, 1.719
1.000, 1.003, 1.719
1.000, 1.003, 1.719
1.000, 1.003, 1.719
1.000, 1.003, 1.719
1.000, 1.003, 1.719
1.000, 1.003, 1.719
0.350, 1.003, 1.694
0.350, 1.003, 1.670
0.350, 1.003, 1.645
0.350, 1.001, 1.652
0.350, 1.001, 1.597
0.350, 1.001, 1.572
0.350, 1.000, 1.564
0.350, 0.999, 1.540
0.350, 0.996, 1.531
0.350, 0.995, 1.492
0.350, 0.991, 1.516
0.350, 0.987, 1.478
0.350, 0.981, 1.487
0.350, 0.976, 1.465
0.350, 0.969, 1.460
0.350, 0.960, 1.471
0.350, 0.950, 1.451
0.350, 0.940, 1.448
0.350, 0.927, 1.462
0.350, 0.913, 1.461
0.350, 0.900, 1.445
0.350, 0.884, 1.461
0.350, 0.866, 1.463
0.350, 0.848, 1.466
0.350, 0.828, 1.471
0.350, 0.808, 1.476
0.350, 0.785, 1.499
0.350, 0.764, 1.460
0.350, 0.741, 1.484
0.350, 0.718, 1.478
0.350, 0.695, 1.473
0.350, 0.670, 1.501
0.350, 0.647, 1.467
0.350, 0.624, 1.465
0.350, 0.601, 1.463
0.350, 0.580, 1.431
0.350, 0.558, 1.447
0.350, 0.538, 1.416
0.350, 0.518, 1.432
0.350, 0.499, 1.402
0.350, 0.483, 1.372
0.350, 0.467, 1.373
0.350, 0.453, 1.343
0.350, 0.439, 1.345
0.350, 0.428, 1.315
0.350, 0.419, 1.285
0.350, 0.410, 1.286
0.350, 0.402, 1.272
0.350, 0.397, 1.225
0.350, 0.391, 1.241
0.350, 0.388, 1.210
0.350, 0.384, 1.210
0.350, 0.383, 1.179
0.350, 0.383, 1.162
0.350, 0.383, 1.161
0.350, 0.384, 1.144
0.350, 0.387, 1.126
0.350, 0.388, 1.140
0.350, 0.389, 1.138
0.350, 0.392, 1.104
0.350, 0.396, 1.101
0.350, 0.397, 1.130
0.350, 0.400, 1.096
0.350, 0.403, 1.109
0.350, 0.405, 1.106
0.350, 0.407, 1.103
0.350, 0.410, 1.100
0.350, 0.411, 1.112
0.350, 0.411, 1.126
0.350, 0.412, 1.107
0.350, 0.412, 1.121
0.350, 0.412, 1.118
0.350, 0.411, 1.132
0.350, 0.410, 1.130
0.350, 0.407, 1.144
0.350, 0.406, 1.127
0.350, 0.403, 1.157
0.350, 0.400, 1.140
0.350, 0.397, 1.155
0.350, 0.392, 1.171
0.350, 0.389, 1.155
0.350, 0.384, 1.171
0.350, 0.380, 1.171
0.350, 0.375, 1.172
0.350, 0.369, 1.188
0.350, 0.365, 1.174
0.350, 0.359, 1.191
0.350, 0.354, 1.177
0.350, 0.347, 1.211
0.350, 0.343, 1.182
0.350, 0.338, 1.184
0.350, 0.334, 1.186
0.350, 0.328, 1.204
0.350, 0.323, 1.192
0.350, 0.320, 1.179
0.350, 0.315, 1.197
0.350, 0.313, 1.168
0.350, 0.309, 1.186
0.350, 0.308, 1.158
0.350, 0.305, 1.191
0.350, 0.305, 1.147
0.350, 0.304, 1.164
0.350, 0.304, 1.151
0.350, 0.304, 1.152
0.350, 0.304, 1.154
0.350, 0.305, 1.140
0.350, 0.306, 1.141
0.350, 0.308, 1.127
0.350, 0.311, 1.127
0.350, 0.313, 1.128
0.350, 0.315, 1.129
0.350, 0.318, 1.129
0.350, 0.320, 1.129
0.350, 0.323, 1.114
0.350, 0.327, 1.113
0.350, 0.328, 1.145
0.350, 0.331, 1.113
0.350, 0.334, 1.128
0.350, 0.336, 1.128
0.350, 0.338, 1.128
0.350, 0.341, 1.127
0.350, 0.343, 1.127
0.350, 0.345, 1.126
0.350, 0.346, 1.141
0.350, 0.347, 1.141
0.350, 0.350, 1.125
0.350, 0.351, 1.140
0.350, 0.351, 1.155
0.350, 0.352, 1.139
0.350, 0.352, 1.154
0.350, 0.352, 1.154
0.350, 0.354, 1.123
0.350, 0.352, 1.185
0.350, 0.352, 1.154
0.350, 0.352, 1.154
0.350, 0.351, 1.170
0.350, 0.351, 1.154
0.350, 0.350, 1.170
0.350, 0.347, 1.186
0.350, 0.347, 1.156
0.350, 0.346, 1.172
0.350, 0.345, 1.172
0.350, 0.343, 1.189
0.350, 0.343, 1.158
0.350, 0.342, 1.174
0.350, 0.341, 1.175
0.350, 0.341, 1.160
0.350, 0.338, 1.192
0.350, 0.338, 1.162
0.350, 0.338, 1.162
0.350, 0.338, 1.163
0.350, 0.338, 1.163
0.350, 0.338, 1.164
0.350, 0.338, 1.164
0.350, 0.338, 1.164
0.350, 0.341, 1.133
0.350, 0.341, 1.164
0.350, 0.342, 1.149
0.350, 0.342, 1.165
0.350, 0.343, 1.149
0.350, 0.345, 1.133
0.350, 0.345, 1.164
0.350, 0.346, 1.148
0.350, 0.347, 1.148
0.350, 0.347, 1.164
0.350, 0.350, 1.132
0.350, 0.350, 1.163
0.350, 0.351, 1.147
0.350, 0.351, 1.162
0.350, 0.352, 1.146
0.350, 0.352, 1.162
0.350, 0.352, 1.162
0.350, 0.352, 1.162
0.350, 0.354, 1.130
0.350, 0.354, 1.160
0.350, 0.354, 1.160
0.350, 0.354, 1.160
0.350, 0.352, 1.192
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.351, 1.176
0.350, 0.351, 1.161
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.350, 1.176
0.350, 0.351, 1.145
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.352, 1.144
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.354, 1.128
0.350, 0.354, 1.158
0.350, 0.354, 1.158
0.350, 0.354, 1.158
0.350, 0.354, 1.158
0.350, 0.354, 1.157
0.350, 0.354, 1.157
0.350, 0.354, 1.157
0.350, 0.354, 1.157
0.350, 0.352, 1.188
0.350, 0.352, 1.158
0.350, 0.351, 1.173
0.350, 0.351, 1.158
0.350, 0.350, 1.174
0.350, 0.350, 1.158
0.350, 0.347, 1.190
0.350, 0.346, 1.175
0.350, 0.345, 1.176
0.350, 0.345, 1.161
0.350, 0.343, 1.192
0.350, 0.343, 1.162
0.350, 0.342, 1.178
0.350, 0.342, 1.163
0.350, 0.341, 1.179
0.350, 0.341, 1.164
0.350, 0.341, 1.164
0.350, 0.341, 1.165
0.350, 0.338, 1.197
0.350, 0.338, 1.167
0.350, 0.338, 1.167
0.350, 0.338, 1.167
0.350, 0.341, 1.136
0.350, 0.341, 1.167
0.350, 0.341, 1.168
0.350, 0.342, 1.152
0.350, 0.342, 1.168
0.350, 0.343, 1.152
0.350, 0.345, 1.136
0.350, 0.345, 1.167
0.350, 0.347, 1.136
0.350, 0.347, 1.167
0.350, 0.350, 1.135
0.350, 0.351, 1.150
0.350, 0.351, 1.165
0.350, 0.352, 1.150
0.350, 0.354, 1.133
0.350, 0.354, 1.164
0.350, 0.356, 1.148
0.350, 0.356, 1.163
0.350, 0.357, 1.147
0.350, 0.357, 1.162
0.350, 0.357, 1.162
0.350, 0.356, 1.177
0.350, 0.356, 1.162
0.350, 0.356, 1.162
0.350, 0.354, 1.177
0.350, 0.354, 1.162
0.350, 0.352, 1.193
0.350, 0.352, 1.162
0.350, 0.351, 1.178
0.350, 0.350, 1.179
0.350, 0.350, 1.163
0.350, 0.347, 1.195
0.350, 0.347, 1.164
0.350, 0.346, 1.180
0.350, 0.345, 1.181
0.350, 0.345, 1.165
0.350, 0.345, 1.166
0.350, 0.345, 1.166
0.350, 0.345, 1.166
0.350, 0.345, 1.166
0.350, 0.345, 1.166
0.350, 0.345, 1.167
0.350, 0.345, 1.167
0.350, 0.345, 1.167
0.350, 0.346, 1.151
0.350, 0.346, 1.167
0.350, 0.347, 1.151
0.350, 0.347, 1.167
0.350, 0.350, 1.135
0.350, 0.351, 1.150
0.350, 0.351, 1.165
0.350, 0.352, 1.149
0.350, 0.354, 1.133
0.350, 0.354, 1.164
0.350, 0.356, 1.148
0.350, 0.356, 1.163
0.350, 0.357, 1.147
0.350, 0.357, 1.162
0.350, 0.357, 1.162
0.350, 0.357, 1.161
0.350, 0.357, 1.161
0.350, 0.357, 1.161
0.350, 0.357, 1.161
0.350, 0.357, 1.160
0.350, 0.357, 1.160
0.350, 0.357, 1.160
0.350, 0.357, 1.160
0.350, 0.356, 1.175
0.350, 0.356, 1.160
0.350, 0.356, 1.159
0.350, 0.354, 1.175
0.350, 0.354, 1.160
0.350, 0.354, 1.159
0.350, 0.354, 1.159
0.350, 0.354, 1.159
0.350, 0.354, 1.159
0.350, 0.352, 1.190
0.350, 0.352, 1.160
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.354, 1.127
0.350, 0.354, 1.158
0.350, 0.352, 1.189
0.350, 0.354, 1.127
0.350, 0.352, 1.189
0.350, 0.352, 1.158
0.350, 0.352, 1.158
0.350, 0.352, 1.158
0.350, 0.351, 1.174
0.350, 0.351, 1.158
0.350, 0.351, 1.158
0.350, 0.350, 1.174
0.350, 0.347, 1.190
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.346, 1.176
0.350, 0.346, 1.161
0.350, 0.345, 1.177
0.350, 0.345, 1.161
0.350, 0.345, 1.162
0.350, 0.345, 1.162
0.350, 0.343, 1.194
0.350, 0.343, 1.163
0.350, 0.345, 1.132
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.164
0.350, 0.346, 1.148
0.350, 0.347, 1.148
0.350, 0.347, 1.163
0.350, 0.347, 1.163
0.350, 0.350, 1.132
0.350, 0.350, 1.162
0.350, 0.351, 1.147
0.350, 0.351, 1.162
0.350, 0.351, 1.162
0.350, 0.352, 1.146
0.350, 0.352, 1.161
0.350, 0.354, 1.130
0.350, 0.354, 1.160
0.350, 0.354, 1.160
0.350, 0.356, 1.144
0.350, 0.356, 1.159
0.350, 0.356, 1.159
0.350, 0.356, 1.159
0.350, 0.356, 1.159
0.350, 0.356, 1.158
0.350, 0.356, 1.158
0.350, 0.356, 1.158
0.350, 0.356, 1.158
0.350, 0.356, 1.158
0.350, 0.356, 1.157
0.350, 0.354, 1.173
0.350, 0.354, 1.157
0.350, 0.352, 1.189
0.350, 0.352, 1.158
0.350, 0.352, 1.158
0.350, 0.351, 1.174
0.350, 0.351, 1.158
0.350, 0.350, 1.174
0.350, 0.350, 1.159
0.350, 0.347, 1.190
0.350, 0.347, 1.160
0.350, 0.346, 1.176
0.350, 0.345, 1.176
0.350, 0.345, 1.161
0.350, 0.345, 1.161
0.350, 0.345, 1.161
0.350, 0.343, 1.193
0.350, 0.343, 1.163
0.350, 0.343, 1.163
0.350, 0.343, 1.163
0.350, 0.345, 1.132
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.345, 1.163
0.350, 0.346, 1.148
0.350, 0.346, 1.163
0.350, 0.346, 1.163
0.350, 0.347, 1.148
0.350, 0.347, 1.163
0.350, 0.347, 1.163
0.350, 0.350, 1.132
0.350, 0.350, 1.163
0.350, 0.350, 1.163
0.350, 0.350, 1.163
0.350, 0.351, 1.147
0.350, 0.351, 1.162
0.350, 0.351, 1.162
0.350, 0.351, 1.162
0.350, 0.352, 1.146
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.352, 1.161
0.350, 0.354, 1.129
0.350, 0.354, 1.160
0.350, 0.354, 1.160
0.350, 0.354, 1.160
0.350, 0.354, 1.159
0.350, 0.354, 1.159
0.350, 0.354, 1.159
0.350, 0.352, 1.191
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.352, 1.160
0.350, 0.351, 1.175
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.350, 1.176
0.350, 0.350, 1.160
0.350, 0.350, 1.160
0.350, 0.350, 1.160
0.350, 0.350, 1.160
0.350, 0.350, 1.160
0.350, 0.350, 1.160
0.350, 0.351, 1.144
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.351, 1.160
0.350, 0.352, 1.144
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.352, 1.159
0.350, 0.354, 1.127
0.350, 0.354, 1.158
0.350, 0.354, 1.158
0.350, 0.354, 1.157
0.350, 0.354, 1.157
0.350, 0.354, 1.157
0.350, 0.352, 1.189
0.350, 0.352, 1.158
0.350, 0.352, 1.158
0.350, 0.351, 1.173
0.350, 0.351, 1.158
0.350, 0.351, 1.158
0.350, 0.351, 1.158
0.350, 0.350, 1.174
0.350, 0.350, 1.158
0.350, 0.347, 1.190
0.350, 0.347, 1.159
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.347, 1.160
0.350, 0.350, 1.129
0.350, 0.350, 1.160
0.350, 0.351, 1.144
0.350, 0.351, 1.159
0.350, 0.352, 1.143
0.350, 0.352, 1.159
0.350, 0.354, 1.127
0.350, 0.354, 1.158
0.350, 0.356, 1.142
0.350, 0.356, 1.157
0.350, 0.357, 1.141
0.350, 0.357, 1.156
0.350, 0.357, 1.156
0.350, 0.357, 1.155
0.350, 0.359, 1.123
0.350, 0.357, 1.185
0.350, 0.359, 1.123
0.350, 0.359, 1.153
0.350, 0.359, 1.153
0.350, 0.357, 1.184
0.350, 0.357, 1.153
0.350, 0.357, 1.153
0.350, 0.357, 1.153
0.350, 0.357, 1.152
0.350, 0.357, 1.152
0.350, 0.356, 1.168
0.350, 0.356, 1.152
0.350, 0.354, 1.168
0.350, 0.354, 1.152
0.350, 0.354, 1.152
0.350, 0.352, 1.184
0.350, 0.352, 1.153
0.350, 0.351, 1.169
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.350, 1.169
0.350, 0.350, 1.153
0.350, 0.350, 1.153
0.350, 0.350, 1.153
0.350, 0.350, 1.153
0.350, 0.350, 1.153
0.350, 0.347, 1.185
0.350, 0.347, 1.154
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.350, 1.123
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.351, 1.138
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.351, 1.153
0.350, 0.350, 1.169
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.350, 1.154
0.350, 0.347, 1.185
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.155
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.347, 1.156
0.350, 0.350, 1.125
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.155
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.350, 1.156
0.350, 0.347, 1.187
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
0.350, 0.347, 1.157
1.300, 0.347, 1.193
1.300, 0.346, 1.245
1.300, 0.347, 1.250
1.300, 0.347, 1.301
1.300, 0.347, 1.337
1.300, 0.347, 1.372
1.300, 0.350, 1.377
1.300, 0.351, 1.427
1.300, 0.352, 1.463
1.300, 0.356, 1.466
1.300, 0.359, 1.500
1.300, 0.361, 1.550
1.300, 0.368, 1.521
1.300, 0.374, 1.570
1.300, 0.382, 1.571
1.300, 0.389, 1.618
1.300, 0.402, 1.570
1.300, 0.414, 1.599
1.300, 0.426, 1.643
1.300, 0.443, 1.593
1.300, 0.460, 1.618
1.300, 0.479, 1.627
1.300, 0.499, 1.619
1.300, 0.522, 1.610
1.300, 0.545, 1.630
1.300, 0.571, 1.618
1.300, 0.596, 1.636
1.300, 0.622, 1.636
1.300, 0.650, 1.636
1.300, 0.679, 1.634
1.300, 0.709, 1.630
1.300, 0.737, 1.656
1.300, 0.766, 1.666
1.300, 0.796, 1.659
1.300, 0.825, 1.682
1.300, 0.853, 1.705
1.300, 0.881, 1.695
1.300, 0.909, 1.716
1.300, 0.936, 1.720
1.300, 0.963, 1.738
1.300, 0.989, 1.741
1.300, 1.014, 1.774
1.300, 1.038, 1.775
1.300, 1.061, 1.791
1.300, 1.084, 1.791
1.300, 1.107, 1.790
1.300, 1.129, 1.805
1.300, 1.150, 1.803
1.300, 1.170, 1.831
1.300, 1.190, 1.829
1.300, 1.210, 1.809
1.300, 1.229, 1.836
1.300, 1.247, 1.832
1.300, 1.263, 1.858
1.300, 1.280, 1.837
1.300, 1.298, 1.831
1.300, 1.313, 1.856
1.300, 1.328, 1.850
1.300, 1.344, 1.827
1.300, 1.358, 1.851
1.300, 1.371, 1.844
1.300, 1.385, 1.836
1.300, 1.397, 1.859
1.300, 1.409, 1.835
1.300, 1.422, 1.826
1.300, 1.432, 1.848
1.300, 1.443, 1.839
1.300, 1.454, 1.814
1.300, 1.463, 1.835
1.300, 1.473, 1.825
1.300, 1.480, 1.847
1.300, 1.488, 1.821
1.300, 1.496, 1.811
1.300, 1.503, 1.817
1.300, 1.507, 1.838
1.300, 1.514, 1.797
1.300, 1.519, 1.818
1.300, 1.521, 1.839
1.300, 1.524, 1.814
1.300, 1.526, 1.836
1.300, 1.528, 1.811
1.300, 1.529, 1.818
1.300, 1.528, 1.840
1.300, 1.528, 1.816
1.300, 1.526, 1.839
1.300, 1.524, 1.816
1.300, 1.521, 1.840
1.300, 1.519, 1.817
1.300, 1.514, 1.841
1.300, 1.509, 1.835
1.300, 1.505, 1.829
1.300, 1.498, 1.854
1.300, 1.492, 1.834
1.300, 1.484, 1.861
1.300, 1.477, 1.841
1.300, 1.469, 1.853
1.300, 1.461, 1.850
1.300, 1.452, 1.862
1.300, 1.442, 1.876
1.300, 1.434, 1.843
1.300, 1.423, 1.873
1.300, 1.414, 1.857
1.300, 1.404, 1.872
1.300, 1.392, 1.888
1.300, 1.382, 1.873
1.300, 1.371, 1.874
1.300, 1.360, 1.891
1.300, 1.350, 1.877
1.300, 1.340, 1.864
1.300, 1.330, 1.882
1.300, 1.318, 1.900
1.300, 1.308, 1.888
1.300, 1.299, 1.876
1.300, 1.289, 1.896
1.300, 1.279, 1.884
1.300, 1.270, 1.889
1.300, 1.259, 1.925
1.300, 1.252, 1.868
1.300, 1.244, 1.888
1.300, 1.234, 1.909
1.300, 1.226, 1.899
1.300, 1.221, 1.874
1.300, 1.213, 1.911
1.300, 1.208, 1.869
1.300, 1.202, 1.891
1.300, 1.198, 1.881
1.300, 1.193, 1.886
1.300, 1.190, 1.876
1.300, 1.187, 1.866
1.300, 1.184, 1.887
1.300, 1.180, 1.893
1.300, 1.179, 1.867
1.300, 1.179, 1.856
1.300, 1.178, 1.876
1.300, 1.178, 1.866
1.300, 1.179, 1.854
1.300, 1.180, 1.858
1.300, 1.180, 1.878
1.300, 1.184, 1.835
1.300, 1.185, 1.870
1.300, 1.188, 1.842
1.300, 1.192, 1.845
1.300, 1.193, 1.880
1.300, 1.197, 1.851
1.300, 1.201, 1.838
1.300, 1.203, 1.872
1.300, 1.207, 1.859
1.300, 1.211, 1.845
1.300, 1.215, 1.862
1.300, 1.217, 1.880
1.300, 1.222, 1.851
1.300, 1.226, 1.852
1.300, 1.230, 1.869
1.300, 1.234, 1.854
1.300, 1.239, 1.855
1.300, 1.244, 1.855
1.300, 1.248, 1.856
1.300, 1.253, 1.856
1.300, 1.257, 1.856
1.300, 1.262, 1.855
1.300, 1.267, 1.855
1.300, 1.271, 1.855
1.300, 1.276, 1.854
1.300, 1.280, 1.853
1.300, 1.285, 1.852
1.300, 1.290, 1.851
1.300, 1.294, 1.849
1.300, 1.299, 1.848
1.300, 1.302, 1.862
1.300, 1.307, 1.844
1.300, 1.309, 1.874
1.300, 1.313, 1.857
1.300, 1.317, 1.839
1.300, 1.321, 1.853
1.300, 1.322, 1.882
1.300, 1.325, 1.849
1.300, 1.328, 1.863
1.300, 1.330, 1.861
1.300, 1.332, 1.859
1.300, 1.335, 1.857
1.300, 1.336, 1.870
1.300, 1.337, 1.869
1.300, 1.339, 1.851
1.300, 1.340, 1.864
1.300, 1.340, 1.878
1.300, 1.341, 1.861
1.300, 1.344, 1.843
1.300, 1.344, 1.872
1.300, 1.345, 1.855
1.300, 1.345, 1.868
1.300, 1.346, 1.851
1.300, 1.346, 1.865
1.300, 1.348, 1.831
1.300, 1.348, 1.860
1.300, 1.348, 1.858
1.300, 1.350, 1.841
1.300, 1.350, 1.854
1.300, 1.350, 1.852
